Description,Exchange_Name,Commodity_Indicator,Product_Description,Future_Option_Indicator,CME__Globex__Volume,Pit_Volume,ExPit_Volume,OTC_Volume,Total_Volume,MTD_ADV,Open_Interest,trade_date
EQUITY INDEX,Chicago Mercantile Exchange (STATS),QN3,E-MINI NASDAQ 100 WKLY THREE CALL,O,508.0,0.0,0.0,0.0,508.0,2034.1875,7388.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),QN1,E-MINI NASDAQ 100 WKLY ONE CALL,O,505.0,0.0,0.0,0.0,505.0,372.125,1603.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),R4E,E-MINI RUSSELL WEEK 4 CALL OPT,O,502.0,0.0,0.0,0.0,502.0,127.625,0.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),XAY,E-mini S&P DISCRNY F XAY FUTURE,F,501.0,0.0,0.0,0.0,501.0,290.75,4681.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),R4E,E-MINI RUSSELL WEEK 4 PUT OPT,O,453.0,0.0,0.0,0.0,453.0,223.1875,0.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),XAK,E-mini S&P TECH F XAK FUTURE,F,449.0,0.0,0.0,0.0,449.0,416.0,9409.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),XAB,E-mini S&P MATERL F XAB FUTURE,F,425.0,0.0,0.0,0.0,425.0,458.4375,7188.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),QN2,E-MINI NASDAQ 100 WKLY TWO CALL,O,408.0,0.0,0.0,0.0,408.0,765.0625,1453.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),RTO,E-MINI RUSSELL 2000 CALL OPTIONS,O,404.0,0.0,0.0,0.0,404.0,93.3125,2452.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),R3E,E-MINI RUSSELL WEEK 3 CALL OPT,O,396.0,0.0,0.0,0.0,396.0,660.625,3470.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),XAU,E-mini S&P UTILITY F XAU FUTURE,F,391.0,0.0,0.0,0.0,391.0,709.8125,13422.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),QN2,E-MINI NASDAQ 100 WKLY TWO PUT,O,381.0,0.0,0.0,0.0,381.0,1433.3125,1698.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),RTM,E-MINI RUSSELL END OF MONTH PUT OPT,O,346.0,0.0,0.0,0.0,346.0,144.625,2399.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),SP,S&P 500 CALL,O,0.0,335.0,0.0,0.0,335.0,438.6875,9158.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),R3E,E-MINI RUSSELL WEEK 3 PUT OPT,O,332.0,0.0,0.0,0.0,332.0,654.8125,3923.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),XAV,E-mini S&P HEALTH F XAV FUTURE,F,329.0,0.0,0.0,0.0,329.0,888.5,13883.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),R1E,E-MINI RUSSELL WEEK 1 PUT OPT,O,327.0,0.0,0.0,0.0,327.0,82.9375,550.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),EV2,EOW2 S&P 500 PUT,O,0.0,325.0,0.0,0.0,325.0,2024.6875,1631.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),E3C,E-MINI S&P 500 WEDNESDAY WEEK3 CALL,O,274.0,0.0,0.0,0.0,274.0,7538.6875,414.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),RTM,E-MINI RUSSELL END OF MONTH CALL OPT,O,224.0,0.0,0.0,0.0,224.0,108.6875,1943.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),XAI,E-mini S&P INDUS F XAI FUTURE,F,175.0,0.0,0.0,0.0,175.0,514.5625,8976.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),RSG,EMINI RUSSELL 1000 GROWTH FUTURE,F,134.0,0.0,0.0,0.0,134.0,309.25,6895.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),R1E,E-MINI RUSSELL WEEK 1 CALL OPT,O,109.0,0.0,0.0,0.0,109.0,64.9375,253.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),R2E,E-MINI RUSSELL WEEK 2 CALL OPT,O,63.0,0.0,0.0,0.0,63.0,122.0625,98.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),RS1,EMINI RUSSELL 1000 INDEX FUTURE,F,51.0,0.0,0.0,0.0,51.0,125.1875,7443.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),IBV,USD-DENOMINATED IBOVESPA FUTURE,F,43.0,0.0,0.0,0.0,43.0,38.0,124.0,20200124
EQUITY INDEX,Chicago Board of Trade (STATS),YM,MINI $5 DOW PUT,O,32.0,0.0,0.0,0.0,32.0,30.875,671.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),RSV,EMINI RUSSELL 1000 VALUE FUTURE,F,32.0,0.0,0.0,0.0,32.0,422.6875,7103.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),R2E,E-MINI RUSSELL WEEK 2 PUT OPT,O,31.0,0.0,0.0,0.0,31.0,112.6875,58.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),GI,GSCI FUTURE,F,27.0,0.0,0.0,0.0,27.0,1162.875,8957.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),EV4,EOW4 S&P 500 CALL,O,0.0,17.0,0.0,0.0,17.0,1252.875,0.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),EI,FTSE EMERGING INDEX FUTURES,F,15.0,0.0,0.0,0.0,15.0,124.0625,104.0,20200124
EQUITY INDEX,Chicago Board of Trade (STATS),YM3,EOW3 MINI $5 DOW PUT,O,11.0,0.0,0.0,0.0,11.0,28.9375,121.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),BQ,E-MINI NASDAQ BIOTECH FUTURE,F,10.0,0.0,0.0,0.0,10.0,20.0,132.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),XAZ,E-MINI COM SERVICES SELECT SECTOR FUTURE,F,10.0,0.0,0.0,0.0,10.0,60.875,6084.0,20200124
EQUITY INDEX,Chicago Board of Trade (STATS),YM,MINI $5 DOW CALL,O,2.0,0.0,0.0,0.0,2.0,35.75,800.0,20200124
EQUITY INDEX,Chicago Board of Trade (STATS),YM3,EOW3 MINI $5 DOW CALL,O,2.0,0.0,0.0,0.0,2.0,22.3125,28.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),BTC,BITCOIN OPTIONS CALL,O,2.0,0.0,0.0,0.0,2.0,8.5625,123.0,20200124
EQUITY INDEX,Chicago Board of Trade (STATS),EYM,EOM MINI $5 DOW PUT,O,1.0,0.0,0.0,0.0,1.0,0.3125,24.0,20200124
EQUITY INDEX,Chicago Board of Trade (STATS),YM4,EOW4 MINI $5 DOW CALL,O,1.0,0.0,0.0,0.0,1.0,1.4375,0.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),BTC,BITCOIN OPTIONS PUT,O,1.0,0.0,0.0,0.0,1.0,9.5625,138.0,20200124
EQUITY INDEX,Chicago Board of Trade (STATS),DRS,BLOOMBERG ROLL SELECT COMMODITY INDEX FUTURES,F,0.0,0.0,0.0,0.0,0.0,0.0,1334.0,20200124
EQUITY INDEX,Chicago Board of Trade (STATS),EYM,EOM MINI $5 DOW CALL,O,0.0,0.0,0.0,0.0,0.0,1.3125,51.0,20200124
EQUITY INDEX,Chicago Board of Trade (STATS),YM1,EOW1 MINI $5 DOW CALL,O,0.0,0.0,0.0,0.0,0.0,0.1875,1.0,20200124
EQUITY INDEX,Chicago Board of Trade (STATS),YM1,EOW1 MINI $5 DOW PUT,O,0.0,0.0,0.0,0.0,0.0,2.5625,19.0,20200124
EQUITY INDEX,Chicago Board of Trade (STATS),YM4,EOW4 MINI $5 DOW PUT,O,0.0,0.0,0.0,0.0,0.0,1.625,0.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),BOS,BOSTON HOUSING FUTURES,F,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),CHI,CHICAGO HOUSING FUTURES,F,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),CUS,CSI HOUSING INDEX FUTURE,F,0.0,0.0,0.0,0.0,0.0,0.0625,9.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),CUS,CSI HOUSING INDEX PUT,O,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),DEN,DENVER HOUSING FUTURES,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),EV1,EOW1 S&P 500 CALL,O,0.0,0.0,0.0,0.0,0.0,1504.625,7652.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),GA,S&P GSCI ER INDEX FUTURES,F,0.0,0.0,0.0,0.0,0.0,102.0,33262.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),LAV,LAS VEGAS HOUSING FUTURES,F,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),LAX,LOS ANGELES HOUSING FUTURES,F,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),MIA,MIAMI HOUSING PUT,O,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),NYM,NEW YORK HOUSING FUTURES,F,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),SDI,S&P 500 QUARLY DIVIDEND INDEX FUT,F,0.0,0.0,0.0,0.0,0.0,10.625,1019.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),SFR,SAN FRANCISCO HOUSING FUTURES,F,0.0,0.0,0.0,0.0,0.0,0.125,17.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),SG,S&P 500/CITIGROUP GROWTH FUTURE,F,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),SU,S&P 500/CITIGROUP VALUE FUTURE,F,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),TRI,S&P 500 TOTAL RETURN INDEX FUTURES,F,0.0,0.0,0.0,0.0,0.0,3198.75,242691.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),WDC,WASHINGTON D.C. HOUSING FUTURES,F,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),YP,S&P 500 EFLEX CALL,O,0.0,0.0,0.0,0.0,0.0,148.75,4240.0,20200124
EQUITY INDEX,Chicago Mercantile Exchange (STATS),YP,S&P 500 EFLEX PUT,O,0.0,0.0,0.0,0.0,0.0,148.75,4240.0,20200124
EQUITY INDEX,CME Group OTC (STATS),RRE,S&P GSCI ENHANCED ER SWAP,F,0.0,0.0,,0.0,0.0,0.0,3762.0,20200124
FX,Chicago Mercantile Exchange (STATS),EC,EURO FX FUTURE,F,156088.0,0.0,0.0,116.0,156204.0,170665.5,587377.0,20200124
FX,Chicago Mercantile Exchange (STATS),J1,JAPANESE YEN FUTURE,F,120640.0,0.0,0.0,138.0,120778.0,128230.1875,193009.0,20200124
FX,Chicago Mercantile Exchange (STATS),BP,BRITISH POUND FUTURE,F,113970.0,0.0,0.0,819.0,114789.0,91891.6875,197908.0,20200124
FX,Chicago Mercantile Exchange (STATS),AD,AUSTRALIAN DOLLAR FUTURE,F,85652.0,0.0,0.0,62.0,85714.0,96034.75,145050.0,20200124
FX,Chicago Mercantile Exchange (STATS),C1,CANADIAN DOLLAR FUTURE,F,62690.0,0.0,0.0,6318.0,69008.0,71489.0625,190008.0,20200124
FX,Chicago Mercantile Exchange (STATS),MP,MEXICAN PESO FUTURE,F,51965.0,0.0,0.0,0.0,51965.0,43069.5,301654.0,20200124
FX,Chicago Mercantile Exchange (STATS),NE,NEW ZEALAND DOLLAR FUTURE,F,21193.0,0.0,0.0,75.0,21268.0,24331.6875,48344.0,20200124
FX,Chicago Mercantile Exchange (STATS),E1,SWISS FRANC FUTURE,F,18830.0,0.0,0.0,0.0,18830.0,26804.875,50452.0,20200124
FX,Chicago Mercantile Exchange (STATS),EUU,EUR/USD MONTHLY OPTIONS ,O,18538.0,29.0,0.0,0.0,18567.0,12893.5,195376.0,20200124
FX,Chicago Mercantile Exchange (STATS),5EU,EUR/USD WEEKLY FRIDAY OPTIONS - WK 5,O,8666.0,0.0,0.0,0.0,8666.0,1122.875,14075.0,20200124
FX,Chicago Mercantile Exchange (STATS),5JY,JPY/USD WEEKLY FRIDAY OPTIONS - WK 5,O,8543.0,0.0,0.0,0.0,8543.0,810.8125,10746.0,20200124
FX,Chicago Mercantile Exchange (STATS),JPU,JPY/USD MONTHLY OPTIONS ,O,7741.0,0.0,0.0,0.0,7741.0,5809.0625,87179.0,20200124
FX,Chicago Mercantile Exchange (STATS),M6E,MICRO EUR/USD FUTURE,F,6909.0,0.0,0.0,0.0,6909.0,8052.375,10974.0,20200124
FX,Chicago Mercantile Exchange (STATS),BR,BRAZILIAN REAL FUTURE,F,6777.0,0.0,0.0,0.0,6777.0,6263.5625,43533.0,20200124
FX,Chicago Mercantile Exchange (STATS),M6A,MICRO AUD/USD FUTURE,F,3661.0,0.0,0.0,0.0,3661.0,4236.625,5412.0,20200124
FX,Chicago Mercantile Exchange (STATS),RP,EC/BP CROSS RT FUTURE,F,2787.0,0.0,0.0,40.0,2827.0,2475.4375,23309.0,20200124
FX,Chicago Mercantile Exchange (STATS),RA,SOUTH AFRICAN RAND FUTURE,F,2602.0,0.0,0.0,0.0,2602.0,2703.9375,18102.0,20200124
FX,Chicago Mercantile Exchange (STATS),GBU,GBP/USD MONTHLY OPTIONS ,O,2511.0,0.0,0.0,0.0,2511.0,3988.875,87075.0,20200124
FX,Chicago Mercantile Exchange (STATS),5CD,CAD/USD WEEKLY FRIDAY OPTIONS - WK 5,O,2381.0,0.0,0.0,0.0,2381.0,454.375,6036.0,20200124
FX,Chicago Mercantile Exchange (STATS),RU,RUSSIAN RUBLE FUTURE,F,2305.0,0.0,0.0,0.0,2305.0,2887.8125,56660.0,20200124
FX,Chicago Mercantile Exchange (STATS),M6B,MICRO GBP/USD FUTURE,F,2256.0,0.0,0.0,0.0,2256.0,2103.875,3322.0,20200124
FX,Chicago Mercantile Exchange (STATS),E7,E-MINI EURO FX FUTURE,F,2241.0,0.0,0.0,0.0,2241.0,2640.0,16580.0,20200124
FX,Chicago Mercantile Exchange (STATS),WG5,GBP/USD WEEKLY WEDNESDAY OPTIONS - WK 5,O,2017.0,0.0,0.0,0.0,2017.0,262.8125,3385.0,20200124
FX,Chicago Mercantile Exchange (STATS),ADU,AUD/USD MONTHLY OPTIONS ,O,1638.0,0.0,0.0,250.0,1888.0,2705.75,50266.0,20200124
FX,Chicago Mercantile Exchange (STATS),CAU,CAD/USD MONTHLY OPTIONS ,O,1652.0,0.0,0.0,0.0,1652.0,1808.4375,46143.0,20200124
FX,Chicago Mercantile Exchange (STATS),4EU,EUR/USD WEEKLY FRIDAY OPTIONS - WK 4,O,1495.0,0.0,0.0,0.0,1495.0,1414.8125,0.0,20200124
FX,Chicago Mercantile Exchange (STATS),WJ5,JPY/USD WEEKLY WEDNESDAY OPTIONS - WK 5,O,1213.0,0.0,0.0,0.0,1213.0,318.125,4272.0,20200124
FX,Chicago Mercantile Exchange (STATS),RF,EC/SF CROSS RT FUTURE,F,1172.0,0.0,0.0,0.0,1172.0,1275.25,12619.0,20200124
FX,Chicago Mercantile Exchange (STATS),WE5,EUR/USD WEEKLY WEDNESDAY OPTIONS - WK 5,O,1152.0,0.0,0.0,0.0,1152.0,364.4375,4794.0,20200124
FX,Chicago Mercantile Exchange (STATS),RY,EC/JY CROSS RT FUTURE,F,1145.0,0.0,0.0,0.0,1145.0,1758.125,22586.0,20200124
FX,Chicago Mercantile Exchange (STATS),SIR,INR/USD FUTURE,F,1058.0,0.0,0.0,0.0,1058.0,1434.8125,2127.0,20200124
FX,Chicago Mercantile Exchange (STATS),WE1,EUR/USD WEEKLY WEDNESDAY OPTIONS - WK 1,O,968.0,0.0,0.0,0.0,968.0,203.625,3069.0,20200124
FX,Chicago Mercantile Exchange (STATS),4BP,GBP/USD WEEKLY FRIDAY OPTIONS - WK 4,O,882.0,0.0,0.0,0.0,882.0,617.3125,0.0,20200124
FX,Chicago Mercantile Exchange (STATS),MJY,MICRO JPY/USD FUTURE,F,707.0,0.0,0.0,0.0,707.0,866.3125,1456.0,20200124
FX,Chicago Mercantile Exchange (STATS),3JY,JPY/USD WEEKLY FRIDAY OPTIONS - WK 3,O,531.0,0.0,0.0,0.0,531.0,1009.0625,722.0,20200124
FX,Chicago Mercantile Exchange (STATS),3CD,CAD/USD WEEKLY FRIDAY OPTIONS - WK 3,O,516.0,0.0,0.0,0.0,516.0,517.3125,1122.0,20200124
FX,Chicago Mercantile Exchange (STATS),J7,E-MINI JAPANESE YEN FUTURE,F,486.0,0.0,0.0,0.0,486.0,548.4375,593.0,20200124
FX,Chicago Mercantile Exchange (STATS),3EU,EUR/USD WEEKLY FRIDAY OPTIONS - WK 3,O,482.0,0.0,0.0,0.0,482.0,1755.9375,1413.0,20200124
FX,Chicago Mercantile Exchange (STATS),MCD,MICRO CAD/USD FUTURE,F,429.0,0.0,0.0,0.0,429.0,811.3125,2729.0,20200124
FX,Chicago Mercantile Exchange (STATS),WA5,AUD/USD WEEKLY WEDNESDAY OPTIONS - WK 5,O,410.0,0.0,0.0,0.0,410.0,116.75,1569.0,20200124
FX,Chicago Mercantile Exchange (STATS),WD3,CAD/USD WEEKLY WEDNESDAY OPTIONS - WK 3,O,324.0,0.0,0.0,0.0,324.0,137.875,324.0,20200124
FX,Chicago Mercantile Exchange (STATS),5BP,GBP/USD WEEKLY FRIDAY OPTIONS - WK 5,O,299.0,0.0,0.0,0.0,299.0,281.125,3324.0,20200124
FX,Chicago Mercantile Exchange (STATS),CA,EC/AD CROSS RT FUTURE,F,285.0,0.0,0.0,0.0,285.0,252.75,1285.0,20200124
FX,Chicago Mercantile Exchange (STATS),WD5,CAD/USD WEEKLY WEDNESDAY OPTIONS - WK 5,O,283.0,0.0,0.0,0.0,283.0,93.875,1392.0,20200124
FX,Chicago Mercantile Exchange (STATS),CHU,CHF/USD MONTHLY OPTIONS ,O,250.0,0.0,0.0,0.0,250.0,407.125,11759.0,20200124
FX,Chicago Mercantile Exchange (STATS),WJ1,JPY/USD WEEKLY WEDNESDAY OPTIONS - WK 1,O,248.0,0.0,0.0,0.0,248.0,55.8125,884.0,20200124
FX,Chicago Mercantile Exchange (STATS),5AD,AUD/USD WEEKLY FRIDAY OPTIONS - WK 5,O,231.0,0.0,0.0,0.0,231.0,147.8125,2190.0,20200124
FX,Chicago Mercantile Exchange (STATS),2EU,EUR/USD WEEKLY FRIDAY OPTIONS - WK 2,O,224.0,0.0,0.0,0.0,224.0,1168.4375,2021.0,20200124
FX,Chicago Mercantile Exchange (STATS),UN,NOK FUTURE,F,176.0,0.0,0.0,37.0,213.0,337.75,2332.0,20200124
FX,Chicago Mercantile Exchange (STATS),WG2,GBP/USD WEEKLY WEDNESDAY OPTIONS - WK 2,O,200.0,0.0,0.0,0.0,200.0,84.0,200.0,20200124
FX,Chicago Mercantile Exchange (STATS),MSF,MICRO CHF/USD FUTURE,F,180.0,0.0,0.0,0.0,180.0,269.4375,470.0,20200124
FX,Chicago Mercantile Exchange (STATS),SE,SEK FUTURE,F,155.0,0.0,0.0,17.0,172.0,197.125,1735.0,20200124
FX,Chicago Mercantile Exchange (STATS),CNH,USD/OFFSHORE RMB (CNH) FUTURE,F,165.0,0.0,0.0,0.0,165.0,875.6875,1846.0,20200124
FX,Chicago Mercantile Exchange (STATS),BY,BP/JY CROSS RT FUTURE,F,164.0,0.0,0.0,0.0,164.0,151.3125,1140.0,20200124
FX,Chicago Mercantile Exchange (STATS),5SF,CHF/USD WEEKLY FRIDAY OPTIONS - WK 5,O,163.0,0.0,0.0,0.0,163.0,52.3125,833.0,20200124
FX,Chicago Mercantile Exchange (STATS),WE3,EUR/USD WEEKLY WEDNESDAY OPTIONS - WK 3,O,149.0,0.0,0.0,0.0,149.0,339.1875,86.0,20200124
FX,Chicago Mercantile Exchange (STATS),4CD,CAD/USD WEEKLY FRIDAY OPTIONS - WK 4,O,147.0,0.0,0.0,0.0,147.0,425.1875,0.0,20200124
FX,Chicago Mercantile Exchange (STATS),MIR,MICRO INR/USD FUTURE,F,124.0,0.0,0.0,0.0,124.0,152.5,349.0,20200124
FX,Chicago Mercantile Exchange (STATS),CC,EC/CD CROSS RT FUTURE,F,119.0,0.0,0.0,0.0,119.0,73.875,2642.0,20200124
FX,Chicago Mercantile Exchange (STATS),2JY,JPY/USD WEEKLY FRIDAY OPTIONS - WK 2,O,110.0,0.0,0.0,0.0,110.0,1129.625,2431.0,20200124
FX,Chicago Mercantile Exchange (STATS),AJ,AD/JY CROSS RT FUTURE,F,82.0,0.0,0.0,0.0,82.0,102.25,543.0,20200124
FX,Chicago Mercantile Exchange (STATS),4AD,AUD/USD WEEKLY FRIDAY OPTIONS - WK 4,O,79.0,0.0,0.0,0.0,79.0,237.375,0.0,20200124
FX,Chicago Mercantile Exchange (STATS),4JY,JPY/USD WEEKLY FRIDAY OPTIONS - WK 4,O,38.0,0.0,0.0,0.0,38.0,481.0625,0.0,20200124
FX,Chicago Mercantile Exchange (STATS),AN,AD/NE CROSS RT FUTURE,F,37.0,0.0,0.0,0.0,37.0,35.3125,271.0,20200124
FX,Chicago Mercantile Exchange (STATS),BF,BP/SF CROSS RT FUTURE,F,36.0,0.0,0.0,0.0,36.0,12.125,28.0,20200124
FX,Chicago Mercantile Exchange (STATS),WJ3,JPY/USD WEEKLY WEDNESDAY OPTIONS - WK 3,O,28.0,0.0,0.0,0.0,28.0,208.25,75.0,20200124
FX,Chicago Mercantile Exchange (STATS),2BP,GBP/USD WEEKLY FRIDAY OPTIONS - WK 2,O,21.0,0.0,0.0,0.0,21.0,162.1875,918.0,20200124
FX,Chicago Mercantile Exchange (STATS),PZ,POLISH ZLOTY (US) FUTURE,F,21.0,0.0,0.0,0.0,21.0,18.375,91.0,20200124
FX,Chicago Mercantile Exchange (STATS),WE2,EUR/USD WEEKLY WEDNESDAY OPTIONS - WK 2,O,18.0,0.0,0.0,0.0,18.0,386.375,754.0,20200124
FX,Chicago Mercantile Exchange (STATS),WD1,CAD/USD WEEKLY WEDNESDAY OPTIONS - WK 1,O,10.0,0.0,0.0,0.0,10.0,50.1875,793.0,20200124
FX,Chicago Mercantile Exchange (STATS),3BP,GBP/USD WEEKLY FRIDAY OPTIONS - WK 3,O,4.0,0.0,0.0,0.0,4.0,299.375,797.0,20200124
FX,Chicago Mercantile Exchange (STATS),2AD,AUD/USD WEEKLY FRIDAY OPTIONS - WK 2,O,3.0,0.0,0.0,0.0,3.0,373.75,1149.0,20200124
FX,Chicago Mercantile Exchange (STATS),CN,EC/NOK CROSS RT FUTURE,F,2.0,0.0,0.0,0.0,2.0,5.75,153.0,20200124
FX,Chicago Mercantile Exchange (STATS),SJ,SF/JY CROSS RT FUTURE,F,2.0,0.0,0.0,0.0,2.0,2.0625,29.0,20200124
FX,Chicago Mercantile Exchange (STATS),WA1,AUD/USD WEEKLY WEDNESDAY OPTIONS - WK 1,O,2.0,0.0,0.0,0.0,2.0,4.3125,69.0,20200124
FX,Chicago Mercantile Exchange (STATS),WJ2,JPY/USD WEEKLY WEDNESDAY OPTIONS - WK 2,O,2.0,0.0,0.0,0.0,2.0,177.125,350.0,20200124
FX,Chicago Mercantile Exchange (STATS),3AD,AUD/USD WEEKLY FRIDAY OPTIONS - WK 3,O,1.0,0.0,0.0,0.0,1.0,239.5625,528.0,20200124
FX,Chicago Mercantile Exchange (STATS),CY,CD/JY CROSS RT FUTURE,F,1.0,0.0,0.0,0.0,1.0,6.9375,82.0,20200124
FX,Chicago Mercantile Exchange (STATS),WG1,GBP/USD WEEKLY WEDNESDAY OPTIONS - WK 1,O,1.0,0.0,0.0,0.0,1.0,5.1875,83.0,20200124
FX,Chicago Mercantile Exchange (STATS),2CD,CAD/USD WEEKLY FRIDAY OPTIONS - WK 2,O,0.0,0.0,0.0,0.0,0.0,574.1875,628.0,20200124
FX,Chicago Mercantile Exchange (STATS),3SF,CHF/USD WEEKLY FRIDAY OPTIONS - WK 3,O,0.0,0.0,0.0,0.0,0.0,0.9375,2.0,20200124
FX,Chicago Mercantile Exchange (STATS),4M,MXN/USD WEEKLY FRIDAY OPTIONS - WK 4,O,0.0,0.0,0.0,0.0,0.0,36.5625,0.0,20200124
FX,Chicago Mercantile Exchange (STATS),4SF,CHF/USD WEEKLY FRIDAY OPTIONS - WK 4,O,0.0,0.0,0.0,0.0,0.0,1.3125,0.0,20200124
FX,Chicago Mercantile Exchange (STATS),5M,MXN/USD WEEKLY FRIDAY OPTIONS - WK 5,O,0.0,0.0,0.0,0.0,0.0,3.125,50.0,20200124
FX,Chicago Mercantile Exchange (STATS),AC,AD/CD CROSS RT FUTURE,F,0.0,0.0,0.0,0.0,0.0,0.375,8.0,20200124
FX,Chicago Mercantile Exchange (STATS),BR,BRL/USD MONTHLY OPTIONS,O,0.0,0.0,0.0,0.0,0.0,3.125,10.0,20200124
FX,Chicago Mercantile Exchange (STATS),FR,HUNGARIAN FORINT (US) FUTURE,F,0.0,0.0,0.0,0.0,0.0,0.5,19.0,20200124
FX,Chicago Mercantile Exchange (STATS),IS,ISRAELI SHEKEL FUTURE,F,0.0,0.0,0.0,0.0,0.0,0.625,27.0,20200124
FX,Chicago Mercantile Exchange (STATS),K,CZECH KORUNA (EC) FUTURE,F,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20200124
FX,Chicago Mercantile Exchange (STATS),KE,EC/SEK CROSS RT FUTURE,F,0.0,0.0,0.0,0.0,0.0,23.75,820.0,20200124
FX,Chicago Mercantile Exchange (STATS),KRW,KOREAN WON FUTURE,F,0.0,0.0,0.0,0.0,0.0,23.3125,742.0,20200124
FX,Chicago Mercantile Exchange (STATS),MP,MXN/USD MONTHLY OPTIONS,O,0.0,0.0,0.0,0.0,0.0,24.0625,969.0,20200124
FX,Chicago Mercantile Exchange (STATS),NE,NZD/USD MONTHLY OPTIONS,O,0.0,0.0,0.0,0.0,0.0,76.0,1725.0,20200124
FX,Chicago Mercantile Exchange (STATS),RMB,CHINESE RENMINBI FUTURE,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20200124
FX,Chicago Mercantile Exchange (STATS),TRL,TURKISH LIRA/US DOLLAR (TRY/USD) FUTURE,F,0.0,0.0,0.0,0.0,0.0,8.75,1390.0,20200124
FX,Chicago Mercantile Exchange (STATS),WA2,AUD/USD WEEKLY WEDNESDAY OPTIONS - WK 2,O,0.0,0.0,0.0,0.0,0.0,100.125,79.0,20200124
FX,Chicago Mercantile Exchange (STATS),WD2,CAD/USD WEEKLY WEDNESDAY OPTIONS - WK 2,O,0.0,0.0,0.0,0.0,0.0,73.875,352.0,20200124
